10,107b6afa
34860a8,451025
34860ac,31a00
34860b0,431025
34860b4,ac820004
34860b8,8fa20030
34860bc,2453a8d8
34860c0,8fbe004c
34860c4,2670ff80
34860c8,8fd20000
34860cc,92020000
34860d0,3042001f
34860d4,50400012
34860d8,26100004
34860dc,32420001
34860e0,5682000f
34860e4,26100004
34860e8,8e020000
34860ec,21f42
34860f0,31880
34860f4,751821
34860f8,21602
34860fc,3042001f
3486100,afa20010
3486104,96070002
3486108,73c00
348610c,92060001
3486110,8c650000
3486114,c101664
3486118,2202025
348611c,26100004
3486120,1613ffea
3486124,129042
3486128,26730080
348612c,16f3ffe5
3486130,27de0004
3486134,2c02825
3486138,c101624
348613c,240400ff
3486140,afa20044
3486144,26940001
3486148,24020002
348614c,1682ffcd
3486150,240300ff
3486154,8fa50048
3486158,9825
348615c,24030040
3486160,3c178041
3486164,3c1e8041
3486168,3c158041
348616c,26b5a958
3486170,2416000c
3486174,3c148041
3486178,10000002
348617c,2694be1e
3486180,8fa50044
3486184,8e240008
3486188,24820008
348618c,ae220008
3486190,3c02fa00
3486194,ac820000
3486198,31600
348619c,33400
34861a0,461025
34861a4,451025
34861a8,31a00
34861ac,431025
34861b0,ac820004
34861b4,26f2a840
34861b8,27d0be10
34861bc,92020000
34861c0,5453000f
34861c4,26100002
34861c8,92420000
34861cc,21080
34861d0,551021
34861d4,afb60010
34861d8,92430001
34861dc,31a00
34861e0,92470002
34861e4,e33825
34861e8,73c00
34861ec,92060001
34861f0,8c450000
34861f4,c101664
34861f8,2202025
34861fc,26100002
3486200,1614ffee
3486204,26520003
3486208,26730001
348620c,327300ff
3486210,24020002
3486214,1662ffda
3486218,240300ff
348621c,3c028041
3486220,9456be30
3486224,24070001
3486228,3025
348622c,3c058041
3486230,24a5aba8
3486234,c101d96
3486238,2202025
348623c,afa00038
3486240,afa00034
3486244,afa00030
3486248,b825
348624c,3c108041
3486250,2610a804
3486254,8fa20044
3486258,afa2003c
348625c,3c028041
3486260,2442aba8
3486264,afa20040
3486268,3c1e8041
348626c,10000005
3486270,27dea840
3486274,afb50038
3486278,afb40034
348627c,afb30030
3486280,240b825
3486284,92120000
3486288,92130001
348628c,92140002
3486290,32c20001
3486294,1440000e
3486298,8fb5003c
348629c,24050040
34862a0,c101624
34862a4,2402025
34862a8,409025
34862ac,24050040
34862b0,c101624
34862b4,2602025
34862b8,409825
34862bc,24050040
34862c0,c101624
34862c4,2802025
34862c8,40a025
34862cc,8fb50048
34862d0,16570007
34862d4,8fa20030
34862d8,14530005
34862dc,8fa20034
34862e0,16820003
34862e4,8fa20038
34862e8,5055000e
34862ec,92070003
34862f0,8e230008
34862f4,24620008
34862f8,ae220008
34862fc,3c02fa00
3486300,ac620000
3486304,121600
3486308,132400
348630c,441025
3486310,551025
3486314,142200
3486318,441025
348631c,ac620004
3486320,92070003
3486324,2402000a
3486328,afa20018
348632c,24020006
3486330,afa20014
3486334,82020004
3486338,2442005c
348633c,afa20010
3486340,24e70037
3486344,3025
3486348,8fa50040
348634c,c101dfe
3486350,2202025
3486354,26100005
3486358,161effc6
348635c,16b042
3486360,3c108041
3486364,2610be08
3486368,92020016
348636c,8fb50044
3486370,2a09025
3486374,21840
3486378,621821
348637c,3c028041
3486380,2442a964
3486384,621821
3486388,90620000
348638c,21600
3486390,90640001
3486394,42400
3486398,441025
348639c,90630002
34863a0,31a00
34863a4,431025
34863a8,551025
34863ac,8e230008
34863b0,24640008
34863b4,ae240008
34863b8,3c13fa00
34863bc,ac730000
34863c0,ac620004
34863c4,3c028041
34863c8,2442a7e8
34863cc,24030010
34863d0,afa30010
34863d4,90430005
34863d8,31a00
34863dc,90470006
34863e0,e33825
34863e4,73c00
34863e8,24060001
34863ec,3c058041
34863f0,24a5ab98
34863f4,c101664
34863f8,2202025
34863fc,2414ff00
3486400,2b4a025
3486404,8e220008
3486408,24430008
348640c,ae230008
3486410,ac530000
3486414,ac540004
3486418,24070001
348641c,2406000c
3486420,3c058041
3486424,24a5abe8
3486428,c101d96
348642c,2202025
3486430,92020017
3486434,1440000e
3486438,24100010
348643c,24020010
3486440,afa20018
3486444,afa20014
3486448,2402005c
348644c,afa20010
3486450,2407003c
3486454,3025
3486458,3c058041
348645c,24a5abe8
3486460,c101dfe
3486464,2202025
3486468,10000014
348646c,3c028041
3486470,afb00018
3486474,afb00014
3486478,2415005c
348647c,afb50010
3486480,2407003a
3486484,3025
3486488,3c138041
348648c,2665abe8
3486490,c101dfe
3486494,2202025
3486498,afb00018
348649c,afb00014
34864a0,afb50010
34864a4,2407003e
34864a8,3025
34864ac,2665abe8
34864b0,c101dfe
34864b4,2202025
34864b8,3c028041
34864bc,9042be2e
34864c0,2c42000a
34864c4,1040000b
34864c8,24070001
34864cc,2402000a
34864d0,afa20010
34864d4,3c028041
34864d8,8c47a7fc
34864dc,24060001
34864e0,3c058041
34864e4,24a5ab78
34864e8,c101664
34864ec,2202025
34864f0,24070001
34864f4,2406000b
34864f8,3c108041
34864fc,2605abe8
3486500,c101d96
3486504,2202025
3486508,24020010
348650c,afa20018
3486510,afa20014
3486514,24020086
3486518,afa20010
348651c,2407003c
3486520,3025
3486524,2605abe8
3486528,c101dfe
348652c,2202025
3486530,3c028041
3486534,9042be2b
3486538,2c42000a
348653c,1040001d
3486540,8e220008
3486544,24430008
3486548,ae230008
348654c,3c03fa00
3486550,ac430000
3486554,3c03f4ec
3486558,24633000
348655c,2439025
3486560,ac520004
3486564,3c038041
3486568,9062bda0
348656c,24440001
3486570,a064bda0
3486574,3c038041
3486578,2463a7e8
348657c,21082
3486580,24040010
3486584,afa40010
3486588,9064000f
348658c,42200
3486590,90670010
3486594,e43825
3486598,73c00
348659c,3046000f
34865a0,3c058041
34865a4,24a5abb8
34865a8,c101664
34865ac,2202025
34865b0,8e220008
34865b4,24430008
34865b8,ae230008
34865bc,3c03fa00
34865c0,ac430000
34865c4,ac540004
34865c8,2407000a
34865cc,3025
34865d0,3c058041
34865d4,24a5ab88
34865d8,c101d96
34865dc,2202025
34865e0,8fa2004c
34865e4,2453001b
34865e8,3c168041
34865ec,26d6be20
34865f0,3c148041
34865f4,2694a7e8
34865f8,26820019
34865fc,afa20034
3486600,24170001
3486604,241e0008
3486608,3c028041
348660c,2442ab88
3486610,afa20038
3486614,afa00020
3486618,afa00024
348661c,afa00028
3486620,afa0002c
3486624,27b20020
3486628,2401825
348662c,2c02025
3486630,90820000
3486634,54570006
3486638,2c42000a
348663c,8c620000
3486640,2442ffff
3486644,ac620000
3486648,10000003
348664c,24020005
3486650,21023
3486654,30420006
3486658,8c650000
348665c,a21021
3486660,ac620004
3486664,24840001
3486668,1493fff1
348666c,24630004
3486670,92950000
3486674,26b50037
3486678,82820002
348667c,2a2a821
3486680,92820004
3486684,10400006
3486688,2801825
348668c,8fa4002c
3486690,417c2
3486694,441021
3486698,21043
348669c,2a2a823
34866a0,80620001
34866a4,2442005c
34866a8,80630003
34866ac,431021
34866b0,afa20030
34866b4,2c08025
34866b8,92060000
34866bc,2cc2000a
34866c0,5040000b
34866c4,26100001
34866c8,8e470000
34866cc,afbe0018
34866d0,afbe0014
34866d4,8fa20030
34866d8,afa20010
34866dc,2a73821
34866e0,8fa50038
34866e4,c101dfe
34866e8,2202025
34866ec,26100001
34866f0,1613fff1
34866f4,26520004
34866f8,26730003
34866fc,26940005
3486700,8fa20034
3486704,1454ffc3
3486708,26d60003
348670c,8fbf0074
3486710,8fbe0070
3486714,8fb7006c
3486718,8fb60068
348671c,8fb50064
3486720,8fb40060
3486724,8fb3005c
3486728,8fb20058
348672c,8fb10054
3486730,8fb00050
3486734,3e00008
3486738,27bd0078
348673c,27bdffa0
3486740,afbf005c
3486744,afbe0058
3486748,afb70054
348674c,afb60050
3486750,afb5004c
3486754,afb40048
3486758,afb30044
348675c,afb20040
3486760,afb1003c
3486764,afb00038
3486768,afa40060
348676c,afa50064
3486770,3c02801c
3486774,344284a0
3486778,8c500000
348677c,261402b8
3486780,8e0202c0
3486784,24430008
3486788,ae0302c0
348678c,3c03de00
3486790,ac430000
3486794,3c038041
3486798,2463ac28
348679c,ac430004
34867a0,8e0202c0
34867a4,24430008
34867a8,ae0302c0
34867ac,3c03e700
34867b0,ac430000
34867b4,ac400004
34867b8,8e0202c0
34867bc,24430008
34867c0,ae0302c0
34867c4,3c03fc11
34867c8,34639623
34867cc,ac430000
34867d0,3c03ff2f
34867d4,3463ffff
34867d8,ac430004
34867dc,8e0202c0
34867e0,24430008
34867e4,ae0302c0
34867e8,3c03fa00
34867ec,ac430000
34867f0,2403ffff
34867f4,ac430004
34867f8,3c028041
34867fc,8c52bda4
3486800,24110054
3486804,3c178041
3486808,26f7aae8
348680c,3c168041
3486810,26d6bd0c
3486814,24150018
3486818,241e000c
348681c,3242001f
3486820,21040
3486824,129143
3486828,571021
348682c,90430000
3486830,31880
3486834,761821
3486838,8c730000
348683c,24070001
3486840,90460001
3486844,2602825
3486848,c101d96
348684c,2802025
3486850,afb50018
3486854,afb50014
3486858,afbe0010
348685c,2203825
3486860,3025
3486864,2602825
3486868,c101dfe
348686c,2802025
3486870,26310020
3486874,240200f4
3486878,1622ffe9
348687c,3242001f
3486880,8fa50064
3486884,c101774
3486888,2802025
348688c,8e0202c0
3486890,24430008
3486894,ae0302c0
3486898,3c03e700
348689c,ac430000
34868a0,ac400004
34868a4,8e0202c0
34868a8,24430008
34868ac,ae0302c0
34868b0,3c03fcff
34868b4,3463ffff
34868b8,ac430000
34868bc,3c03fffd
34868c0,3463f6fb
34868c4,ac430004
34868c8,8e0202c0
34868cc,24430008
34868d0,ae0302c0
34868d4,3c03fa00
34868d8,ac430000
34868dc,93a30063
34868e0,ac430004
34868e4,3c02e450
34868e8,244203c0
34868ec,afa20020
34868f0,afa00024
34868f4,3c02e100
34868f8,afa20028
34868fc,afa0002c
3486900,3c02f100
3486904,afa20030
3486908,3c020400
348690c,24420400
3486910,afa20034
3486914,27a20020
3486918,27a60038
348691c,8e0302c0
3486920,24640008
3486924,ae0402c0
3486928,8c450004
348692c,8c440000
3486930,ac650004
3486934,24420008
3486938,14c2fff8
348693c,ac640000
3486940,8fbf005c
3486944,8fbe0058
3486948,8fb70054
348694c,8fb60050
3486950,8fb5004c
3486954,8fb40048
3486958,8fb30044
348695c,8fb20040
3486960,8fb1003c
3486964,8fb00038
3486968,3e00008
348696c,27bd0060
3486970,3c028041
3486974,9042bda8
3486978,1040000d
348697c,3c028011
3486980,3442a5d0
3486984,8c430000
3486988,24020517
348698c,14620008
3486994,27bdffe8
3486998,afbf0014
348699c,c102718
34869a4,8fbf0014
34869a8,3e00008
34869ac,27bd0018
34869b0,3e00008
34869b8,14800003
34869bc,3c028041
34869c0,3e00008
34869c4,8c42ab28
34869c8,27bdffe8
34869cc,afbf0014
34869d0,afb00010
34869d4,808025
34869d8,c101a6e
34869dc,42102
34869e0,3210000f
34869e4,108080
34869e8,3c038041
34869ec,2463ab28
34869f0,2038021
34869f4,8e030000
34869f8,431021
34869fc,8fbf0014
3486a00,8fb00010
3486a04,3e00008
3486a08,27bd0018
3486a0c,3c028011
3486a10,3442a5d0
3486a14,8c42135c
3486a18,1440004c
3486a1c,3c028041
3486a20,9042bdac
3486a24,10400049
3486a28,3c038011
3486a2c,3463a5d0
3486a30,906300b2
3486a34,30630001
3486a38,14600044
3486a3c,24030003
3486a40,27bdffe8
3486a44,10430028
3486a48,afbf0014
3486a4c,2c430004
3486a50,10600007
3486a54,24030001
3486a58,1043000a
3486a5c,24030002
3486a60,10430014
3486a64,3c028011
3486a68,10000036
3486a6c,8fbf0014
3486a70,24030004
3486a74,10430029
3486a78,3c028011
3486a7c,10000031
3486a80,8fbf0014
3486a84,3c028011
3486a88,3442a5d0
3486a8c,8c4400a4
3486a90,c101a6e
3486a94,3084003f
3486a98,3c038041
3486a9c,9463bdaa
3486aa0,43102b
3486aa4,10400024
3486aa8,8fbf0014
3486aac,10000025
3486ab4,3442a5d0
3486ab8,8c4400a4
3486abc,3c02001c
3486ac0,2442003f
3486ac4,c101a6e
3486ac8,822024
3486acc,3c038041
3486ad0,9463bdaa
3486ad4,43102b
3486ad8,10400017
3486adc,8fbf0014
3486ae0,10000018
3486ae8,3c028011
3486aec,3442a5d0
3486af0,8c4400a4
3486af4,3c02001c
3486af8,c101a6e
3486afc,822024
3486b00,3c038041
3486b04,9463bdaa
3486b08,43102b
3486b0c,1040000a
3486b10,8fbf0014
3486b14,1000000b
3486b1c,3442a5d0
3486b20,844200d0
3486b24,3c038041
3486b28,9463bdaa
3486b2c,43102a
3486b30,14400004
3486b34,8fbf0014
3486b38,c101bfd
3486b3c,24040003
3486b40,8fbf0014
3486b44,3e00008
3486b48,27bd0018
3486b4c,3e00008
3486b54,27bdffe8
3486b58,afbf0014
3486b5c,3c028041
3486b60,8c42bddc
3486b64,218c0
3486b68,3c048041
3486b6c,2484be4c
3486b70,641821
3486b74,8c630000
3486b78,1060000c
3486b7c,24420001
3486b80,220c0
3486b84,3c038041
3486b88,2463be4c
3486b8c,641821
3486b90,402825
3486b94,8c640000
3486b98,24420001
3486b9c,1480fffc
3486ba0,24630008
3486ba4,3c028041
3486ba8,ac45bddc
3486bac,c10292b
3486bb0,2404013c
3486bb4,3c038041
3486bb8,ac62bdd8
3486bbc,24030001
3486bc0,ac430130
3486bc4,8fbf0014
3486bc8,3e00008
3486bcc,27bd0018
3486bd0,801025
3486bd4,84a30000
3486bd8,2404000a
3486bdc,14640012
3486be0,24040015
3486be4,24030010
3486be8,14c30008
3486bec,94a3001c
3486bf0,31942
3486bf4,3063007f
3486bf8,24040075
3486bfc,54640003
3486c00,94a3001c
3486c04,3e00008
3486c08,ac400000
3486c0c,3063001f
3486c10,a0400000
3486c14,a0460001
3486c18,24040001
3486c1c,a0440002
3486c20,3e00008
3486c24,a0430003
3486c28,14640010
3486c2c,2404019c
3486c30,90a3001d
3486c34,24040006
3486c38,10640005
3486c3c,24040011
3486c40,50640004
3486c44,90a30141
3486c48,3e00008
3486c4c,ac400000
3486c50,90a30141
3486c54,a0400000
3486c58,a0460001
3486c5c,24040002
3486c60,a0440002
3486c64,3e00008
3486c68,a0430003
3486c6c,1464000a
3486c70,2404003e
3486c74,94a4001c
3486c78,a0400000
3486c7c,41a02
3486c80,3063001f
3486c84,a0430001
3486c88,24030003
3486c8c,a0430002
3486c90,3e00008
3486c94,a0440003
3486c98,54c4000d
3486c9c,a4400000
3486ca0,2404011a
3486ca4,5464000a
3486ca8,a4400000
3486cac,3c038011
3486cb0,3463a5d0
3486cb4,90631397
3486cb8,a0400000
3486cbc,a0430001
3486cc0,24030004
3486cc4,a0430002
3486cc8,3e00008
3486ccc,a0470003
3486cd0,a0400002
3486cd4,a0460001
3486cd8,3e00008
3486cdc,a0470003
3486ce0,3c038041
3486ce4,8c67bddc
3486ce8,24e7ffff
3486cec,4e00021
3486cf0,801025
3486cf4,27bdfff8
3486cf8,4825
3486cfc,3c0a8041
3486d00,254abe4c
3486d04,1273021
3486d08,61fc2
3486d0c,661821
3486d10,31843
3486d14,330c0
3486d18,ca3021
3486d1c,8cc80000
3486d20,8cc60004
3486d24,afa60004
3486d28,a8302b
3486d2c,10c00003
3486d30,105302b
3486d34,10000008
3486d38,2467ffff
3486d3c,50c00003
3486d40,ac480000
3486d44,10000004
3486d48,24690001
3486d4c,8fa30004
3486d50,10000006
3486d54,ac430004
3486d58,e9182a
3486d5c,1060ffea
3486d60,1273021
3486d64,ac400000
3486d68,ac400004
3486d6c,3e00008
3486d70,27bd0008
3486d74,ac800000
3486d78,3e00008
3486d7c,ac800004
3486d80,27bdffe0
3486d84,afbf001c
3486d88,afb00018
3486d8c,808025
3486d90,c101af4
3486d94,27a40010
3486d98,8fa50010
3486d9c,14a00004
3486da4,ae000000
3486da8,10000003
3486dac,ae000004
3486db0,c101b38
3486db4,2002025
3486db8,2001025
3486dbc,8fbf001c
3486dc0,8fb00018
3486dc4,3e00008
3486dc8,27bd0020
3486dcc,27bdffe0
3486dd0,afbf001c
3486dd4,afb10018
3486dd8,afb00014
3486ddc,afa40020
3486de0,58202
3486de4,afa50024
3486de8,321000ff
3486dec,c1020bc
3486df0,52402
3486df4,408825
3486df8,c1020ad
3486dfc,402025
3486e00,3c038041
3486e04,8fa40020
3486e08,ac64bdd0
3486e0c,2463bdd0
3486e10,8fa40024
3486e14,ac640004
3486e18,240300ca
3486e1c,52230005
3486e20,24030002
3486e24,3c038040
3486e28,90630024
3486e2c,701826
3486e30,3182b
3486e34,3c048041
3486e38,ac83bdcc
3486e3c,3c038041
3486e40,ac62bdc8
3486e44,90440001
3486e48,3c038041
3486e4c,ac64bdc4
3486e50,94440002
3486e54,3c038041
3486e58,ac64bdc0
3486e5c,94440004
3486e60,3c038041
3486e64,ac64bdbc
3486e68,80440006
3486e6c,3c038041
3486e70,ac64bdb8
3486e74,90420007
3486e78,10400008
3486e7c,24030001
3486e80,2c43000f
3486e84,50600004
3486e88,38420010
3486e8c,2c42000d
3486e90,10000002
3486e94,38430001
3486e98,2c430001
3486e9c,3c028041
3486ea0,ac43bdb4
3486ea4,3c028040
3486ea8,a0500025
3486eac,8fbf001c
3486eb0,8fb10018
3486eb4,8fb00014
3486eb8,3e00008
3486ebc,27bd0020
3486ec0,3c028041
3486ec4,ac40bdd0
3486ec8,2442bdd0
3486ecc,ac400004
3486ed0,3c028041
3486ed4,ac40bdcc
3486ed8,3c028041
3486edc,ac40bdc8
3486ee0,3c028041
3486ee4,ac40bdc4
3486ee8,3c028041
3486eec,ac40bdc0
3486ef0,3c028041
3486ef4,ac40bdbc
3486ef8,3c028041
3486efc,ac40bdb8
3486f00,3c028041
3486f04,3e00008
3486f08,ac40bdb4
3486f0c,8c830000
3486f10,3c028040
3486f14,ac43002c
3486f18,94830004
3486f1c,3c028040
3486f20,a4430030
3486f24,90830006
3486f28,3c028040
3486f2c,3e00008
3486f30,a4430032
3486f34,afa40000
3486f38,afa50004
3486f3c,3c028041
3486f40,2442be34
3486f44,1825
3486f48,24060003
3486f4c,8c450000
3486f50,14a0000a
3486f58,318c0
3486f5c,3c028041
3486f60,2442be34
3486f64,621821
3486f68,8fa20000
3486f6c,ac620000
3486f70,8fa20004
3486f74,3e00008
3486f78,ac620004
3486f7c,10a40003
3486f80,24630001
3486f84,1466fff1
3486f88,24420008
3486f8c,3e00008
3486f94,3c028040
3486f98,94420028
3486f9c,10400013
3486fa0,2403ffff
3486fa4,27bdffe0
3486fa8,afbf001c
3486fac,afa00010
3486fb0,afa00014
3486fb4,a3a30011
3486fb8,24040005
3486fbc,a3a40012
3486fc0,a3a30013
3486fc4,3c038040
3486fc8,94630026
3486fcc,a3a30016
3486fd0,a7a20014
3486fd4,8fa40010
3486fd8,c101bcd
3486fdc,8fa50014
3486fe0,8fbf001c
3486fe4,3e00008
3486fe8,27bd0020
3486fec,3e00008
3486ff4,27bdffe0
3486ff8,afbf001c
3486ffc,3c0200ff
3487000,34420500
3487004,442825
3487008,c101b38
348700c,27a40010
3487010,8fa20010
3487014,10400005
3487018,8fbf001c
348701c,402025
3487020,c101bcd
3487024,8fa50014
3487028,8fbf001c
348702c,3e00008
3487030,27bd0020
3487034,3c038041
3487038,2462be34
348703c,8c450008
3487040,8c44000c
3487044,ac65be34
3487048,ac440004
348704c,8c440010
3487050,8c430014
3487054,ac440008
3487058,ac43000c
348705c,ac400010
3487060,3e00008
3487064,ac400014
3487068,801825
348706c,3084ffff
3487070,240205ff
3487074,1482000b
3487078,27bdfff8
348707c,3c028040
3487080,a4400028
3487084,3c028040
3487088,a4400026
348708c,3c028011
3487090,3442a660
3487094,94430000
3487098,24630001
348709c,10000009
34870a0,a4430000
34870a4,3c020057
34870a8,24420058
34870ac,14620005
34870b0,3c02801c
34870b4,344284a0
34870b8,8c431d38
34870bc,34630001
34870c0,ac431d38
34870c4,3e00008
34870c8,27bd0008
34870cc,27bdffe8
34870d0,afbf0014
34870d4,afb00010
34870d8,3c028041
34870dc,8c50be34
34870e0,2442be34
34870e4,94430004
34870e8,2402007c
34870ec,1462000e
34870f0,8fbf0014
34870f4,3c028040
34870f8,90430024
34870fc,3c028041
3487100,9042be3a
3487104,54620009
3487108,8fb00010
348710c,c101fb6
3487114,c101c0d
348711c,c101c1a
3487120,2002025
3487124,8fbf0014
3487128,8fb00010
348712c,3e00008
3487130,27bd0018
3487134,27bdffe8
3487138,afbf0014
348713c,afb00010
3487140,3c028041
3487144,8c50bdd0
3487148,12000011
348714c,3c028041
3487150,8c42bdcc
3487154,10400005
3487158,3c028041
348715c,3c048041
3487160,c101bc3
3487164,2484bdd0
3487168,3c028041
348716c,8c42be34
3487170,14500003
3487178,c101c0d
3487180,c101c1a
3487184,2002025
3487188,c101bb0
3487190,8fbf0014
3487194,8fb00010
3487198,3e00008
348719c,27bd0018
34871a0,27bdffe0
34871a4,afbf001c
34871a8,3c028041
34871ac,8c43be34
34871b0,2442be34
34871b4,8c440004
34871b8,afa30010
34871bc,afa40014
34871c0,94440004
34871c4,10600021
34871c8,90420006
34871cc,240300ca
34871d0,14830012
34871d4,3c038040
34871d8,90630024
34871dc,10620010
34871e0,8fa40010
34871e4,c1020bc
34871e8,240400ca
34871ec,c1020ad
34871f0,402025
34871f4,c1020d4
34871f8,402025
34871fc,c101c0d
3487204,c101c1a
3487208,8fa40010
348720c,c101bb0
3487214,1000000e
3487218,8fbf001c
348721c,8fa40010
3487220,c101b73
3487224,8fa50014
3487228,3c02801d
348722c,3442aa30
3487230,3c038041
3487234,8c63bdd8
3487238,ac430428
348723c,3c038041
3487240,8c63bdc8
3487244,80630000
3487248,a0430424
348724c,8fbf001c
3487250,3e00008
3487254,27bd0020
3487258,27bdffe8
348725c,afbf0014
3487260,c101be5
3487268,3c02801d
348726c,3442aa30
3487270,8c42066c
3487274,3c03fcac
3487278,24632485
348727c,431024
3487280,14400033
3487284,3c028041
3487288,3c02801d
348728c,3442aa30
3487290,94420088
3487294,30420001
3487298,1040002a
348729c,1025
34872a0,3c02801d
34872a4,3442aa30
34872a8,8c420670
34872ac,3c03000c
34872b0,431024
34872b4,14400023
34872b8,1025
34872bc,3c02800e
34872c0,3442f1b0
34872c4,8c420000
34872c8,30420020
34872cc,1440001d
34872d0,1025
34872d4,3c02801c
34872d8,344284a0
34872dc,8c420794
34872e0,14400018
34872e4,1025
34872e8,3c028041
34872ec,9042bdb0
34872f0,24420001
34872f4,304200ff
34872f8,2c430002
34872fc,14600012
3487300,3c038041
3487304,3c028041
3487308,c101c33
348730c,a040bdb0
3487310,c101fb2
3487318,10400005
3487320,c101fbb
3487328,1000000b
348732c,8fbf0014
3487330,c101c68
3487338,10000007
348733c,8fbf0014
3487340,1025
3487344,3c038041
3487348,10000002
348734c,a062bdb0
3487350,a040bdb0
3487354,8fbf0014
3487358,3e00008
348735c,27bd0018
3487360,27bdffd0
3487364,afbf002c
3487368,afb40028
348736c,afb30024
3487370,afb20020
3487374,afb1001c
3487378,afb00018
348737c,a09025
3487380,10800013
3487384,c08825
3487388,10c00011
348738c,808025
3487390,4c10004
3487394,c03825
3487398,63823
348739c,73e00
34873a0,73e03
34873a4,30e700ff
34873a8,3c02801c
34873ac,344284a0
34873b0,904600a5
34873b4,2002825
34873b8,c101b60
34873bc,27a40010
34873c0,97b30014
34873c4,8fa20010
34873c8,14400005
34873cc,93b40016
34873d0,c101bb0
34873d8,1000001b
34873dc,2201025
34873e0,8fa40010
34873e4,c101b73
34873e8,8fa50014
34873ec,3c028041
34873f0,8c42bdc8
34873f4,86040000
34873f8,2403000a
34873fc,1483000d
3487400,80420000
3487404,2403007c
3487408,56630006
348740c,9603001c
3487410,3c038040
3487414,90630024
3487418,50740001
348741c,2402007c
3487420,9603001c
3487424,3063f01f
3487428,22140
348742c,641825
3487430,a603001c
3487434,6230005
3487438,a2420424
348743c,21023
3487440,21600
3487444,21603
3487448,a2420424
348744c,8fbf002c
3487450,8fb40028
3487454,8fb30024
3487458,8fb20020
348745c,8fb1001c
3487460,8fb00018
3487464,3e00008
3487468,27bd0030
348746c,27bdffd0
3487470,afbf002c
3487474,afb30028
3487478,afb20024
348747c,afb10020
3487480,afb0001c
3487484,809025
3487488,3825
348748c,3025
3487490,802825
3487494,c101b60
3487498,27a40010
348749c,8fa20010
34874a0,54400005
34874a4,97a40014
34874a8,3c028040
34874ac,90530024
34874b0,10000002
34874b4,2404005b
34874b8,93b30016
34874bc,c1020bc
34874c4,408825
34874c8,c1020ad
34874cc,402025
34874d0,408025
34874d4,ae400134
34874d8,3c028040
34874dc,a0530025
34874e0,3025
34874e4,96050002
34874e8,3c04801c
34874ec,3c02800d
34874f0,3442ce14
34874f4,40f809
34874f8,348484a0
34874fc,240200ca
3487500,1622000d
3487504,3c028040
3487508,c101bc3
348750c,27a40010
3487510,92050001
